SubjectUUID, StudentUUID, Grade
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 4.2
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 7.73
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 7.06
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 1.47
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 9
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 7.81
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 0.92
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 7.47
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 2.21
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 3.85
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 2.48
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 3.02
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 5.1
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 6.23
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 0.87
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 9.55
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 0.97
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 5.03
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 1.71
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 1.92
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 3.25
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 3.66
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 4.59
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 0.14
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 7.21
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 4.11
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 5.68
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 3.49
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 8.39
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 0.09
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 6.07
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 5.74
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 9.86
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 2.4
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 0.96
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 1.5
7ce71525-c997-45f9-87e8-605f87f59f58, 7ce71525-c997-45f9-87e8-605f87f59f58, 5.64
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 8.81
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 0.91
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 2.73
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 3.32
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 1.91
933c96ca-e027-4f85-9bb8-ce055eef96fc, 933c96ca-e027-4f85-9bb8-ce055eef96fc, 2.48
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 7.87
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 5.2
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 4.35
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 1.83
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 4.52
bf54837d-4e99-427c-a643-6bba0c0980cb, bf54837d-4e99-427c-a643-6bba0c0980cb, 8.66
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 3.48
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 5.77
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 5.63
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 4.59
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 8.87
4521e340-51f8-42a6-adc1-a53478b0f474, 4521e340-51f8-42a6-adc1-a53478b0f474, 4.67
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 1.61
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 1.45
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 2.49
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 2.44
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 6.58
998ec803-721f-492b-a52f-169e2b375036, 998ec803-721f-492b-a52f-169e2b375036, 2.75
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 8.65
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 8.83
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 3.04
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 6.49
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 1.75
f103dd21-505b-48a2-9898-6a1e1606613a, f103dd21-505b-48a2-9898-6a1e1606613a, 9.94
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 2.15
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 7.47
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 7.79
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 2.15
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 8.98
f41796dd-c771-46a9-886d-c4c492f0049d, f41796dd-c771-46a9-886d-c4c492f0049d, 1.96
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 4.26
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 2.14
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 4.75
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 3
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 7.27
30aed783-2779-4cdb-a359-d26c1671ea27, 30aed783-2779-4cdb-a359-d26c1671ea27, 4.53
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 1.13
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 2.57
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 8.97
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 7.73
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 7.25
fb2b08a7-50af-4159-8588-49ed2d5c85f4, fb2b08a7-50af-4159-8588-49ed2d5c85f4, 5.62
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 3.17
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 8.07
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 0.44
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 2.95
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 2.88
dd0e6bf8-7952-4f32-a774-b6e10edb99a7, dd0e6bf8-7952-4f32-a774-b6e10edb99a7, 3.63
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 2.34
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 4
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 9.71
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 8.66
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 4.15
fa019a10-162f-4f41-85ef-628dd27bb5f0, fa019a10-162f-4f41-85ef-628dd27bb5f0, 2.16
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 0.6
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 5.41
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 5.44
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 1.7
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 5.27
45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 45aeffff-b0ea-4354-89b4-e47b0f3bd1f6, 3.56
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 5.61
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 8.91
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 2.62
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 6.44
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 8.23
b44fcfde-b834-4c40-ad33-75c3cfd26542, b44fcfde-b834-4c40-ad33-75c3cfd26542, 0.22
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 0.77
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 2.67
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 6.25
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 8.18
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 8.78
fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, fbe2f2fb-02c3-47c2-9ab7-07f7dd0da97d, 2.41
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 6.37
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 1.21
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 7.92
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 0.52
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 2.08
151c9fd9-12a3-4bb5-8aff-0cc85e492838, 151c9fd9-12a3-4bb5-8aff-0cc85e492838, 9.08
f5ea8bde-54ef-40a6-9dbd-122c359249dc, f5ea8bde-54ef-40a6-9dbd-122c359249dc, 4.12
f5ea8bde-54ef-40a6-9dbd-122c359249dc, f5ea8bde-54ef-40a6-9dbd-122c359249dc, 9.32
f5ea8bde-54ef-40a6-9dbd-122c359249dc, f5ea8bde-54ef-40a6-9dbd-122c359249dc, 4.39
f5ea8bde-54ef-40a6-9dbd-122c359249dc, f5ea8bde-54ef-40a6-9dbd-122c359249dc, 9.1
f5ea8bde-54ef-40a6-9dbd-122c359249dc, f5ea8bde-54ef-40a6-9dbd-122c359249dc, 7.45
f5ea8bde-54ef-40a6-9dbd-122c359249dc, f5ea8bde-54ef-40a6-9dbd-122c359249dc, 9.53
7167a72c-ced0-422e-a8bd-e8c43c2f3754, 7167a72c-ced0-422e-a8bd-e8c43c2f3754, 1.79
7167a72c-ced0-422e-a8bd-e8c43c2f3754, 7167a72c-ced0-422e-a8bd-e8c43c2f3754, 6.31
7167a72c-ced0-422e-a8bd-e8c43c2f3754, 7167a72c-ced0-422e-a8bd-e8c43c2f3754, 4.6
7167a72c-ced0-422e-a8bd-e8c43c2f3754, 7167a72c-ced0-422e-a8bd-e8c43c2f3754, 1.23
7167a72c-ced0-422e-a8bd-e8c43c2f3754, 7167a72c-ced0-422e-a8bd-e8c43c2f3754, 8.27
7167a72c-ced0-422e-a8bd-e8c43c2f3754, 7167a72c-ced0-422e-a8bd-e8c43c2f3754, 3.86
a7504532-ac1a-4d17-a93c-d6761de405f5, a7504532-ac1a-4d17-a93c-d6761de405f5, 2.36
a7504532-ac1a-4d17-a93c-d6761de405f5, a7504532-ac1a-4d17-a93c-d6761de405f5, 3.18
a7504532-ac1a-4d17-a93c-d6761de405f5, a7504532-ac1a-4d17-a93c-d6761de405f5, 5.16
a7504532-ac1a-4d17-a93c-d6761de405f5, a7504532-ac1a-4d17-a93c-d6761de405f5, 8.74
a7504532-ac1a-4d17-a93c-d6761de405f5, a7504532-ac1a-4d17-a93c-d6761de405f5, 3.17
a7504532-ac1a-4d17-a93c-d6761de405f5, a7504532-ac1a-4d17-a93c-d6761de405f5, 4.79
f3a1c158-aa29-4ff3-9342-730559cdcd4a, f3a1c158-aa29-4ff3-9342-730559cdcd4a, 3.95
f3a1c158-aa29-4ff3-9342-730559cdcd4a, f3a1c158-aa29-4ff3-9342-730559cdcd4a, 4.81
f3a1c158-aa29-4ff3-9342-730559cdcd4a, f3a1c158-aa29-4ff3-9342-730559cdcd4a, 2.59
f3a1c158-aa29-4ff3-9342-730559cdcd4a, f3a1c158-aa29-4ff3-9342-730559cdcd4a, 1.32
f3a1c158-aa29-4ff3-9342-730559cdcd4a, f3a1c158-aa29-4ff3-9342-730559cdcd4a, 2.9
f3a1c158-aa29-4ff3-9342-730559cdcd4a, f3a1c158-aa29-4ff3-9342-730559cdcd4a, 0.28
e60e222f-f45b-46f7-ae0b-2763e168bc4e, e60e222f-f45b-46f7-ae0b-2763e168bc4e, 1.66
e60e222f-f45b-46f7-ae0b-2763e168bc4e, e60e222f-f45b-46f7-ae0b-2763e168bc4e, 3.65
e60e222f-f45b-46f7-ae0b-2763e168bc4e, e60e222f-f45b-46f7-ae0b-2763e168bc4e, 9.58
e60e222f-f45b-46f7-ae0b-2763e168bc4e, e60e222f-f45b-46f7-ae0b-2763e168bc4e, 6.17
e60e222f-f45b-46f7-ae0b-2763e168bc4e, e60e222f-f45b-46f7-ae0b-2763e168bc4e, 3.1
e60e222f-f45b-46f7-ae0b-2763e168bc4e, e60e222f-f45b-46f7-ae0b-2763e168bc4e, 7.08
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 5.56
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 6.64
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 3.65
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 9.73
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 5.07
ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, ebc1ada4-b349-4c65-b98d-00ebac6ecc4a, 4.75
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 8.64
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 5.8
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 5.43
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 6.16
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 1.19
b8973d4b-57bf-4939-a9d7-01f4c23281d5, b8973d4b-57bf-4939-a9d7-01f4c23281d5, 3.03
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 1.19
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 6.2
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 2.41
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 9.91
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 4.2
28fec3da-d8ae-425e-ad01-f941b4db040e, 28fec3da-d8ae-425e-ad01-f941b4db040e, 0.32
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 7
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 8.07
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 6.84
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 1.89
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 1.54
aa726883-087d-4d92-9264-699af278753a, aa726883-087d-4d92-9264-699af278753a, 0.92
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 6.85
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 3.92
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0.45
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 3.8
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 8.4
0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 0a7a4e19-d8e4-418e-8ba6-9cac5ebe20a4, 2.92
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 5.19
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 0.08
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 9.95
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 4.36
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 2.11
80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 80cf5bb5-2aba-4930-ba66-ebf4891a8d2d, 7.68
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 0.58
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 0.24
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 2.25
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 4.17
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 1.93
eb74bf14-4d20-4670-9fbe-ac7f493744bd, eb74bf14-4d20-4670-9fbe-ac7f493744bd, 0.96
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 2.66
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 2.14
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 10
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 4.26
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 5.18
b7ae11c7-2eb7-411f-8312-c3a18a84bf96, b7ae11c7-2eb7-411f-8312-c3a18a84bf96, 2.25
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 9.53
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 0.15
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 6.57
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 4.53
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 9.84
2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 2526ae20-e69d-4392-a0a6-1eb0eaf1dc40, 3.79
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 5.82
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 3.2
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 1.98
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 1.38
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 7.63
a014d677-9e54-4377-822a-65b31be2848f, a014d677-9e54-4377-822a-65b31be2848f, 4.14
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 5.47
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 8.2
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 8.57
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 8.56
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 5.94
169ff13e-2e6b-473c-98c1-340ac7b56f76, 169ff13e-2e6b-473c-98c1-340ac7b56f76, 6.64
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 9.63
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 5.21
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 8.4
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 3.53
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 0.19
29296d33-b2ab-4f63-a11a-02b4e84a38b0, 29296d33-b2ab-4f63-a11a-02b4e84a38b0, 0.64
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 1.85
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 2.24
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 2.09
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 9.22
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 8.37
1327eb8f-58de-4a74-8dd1-803b94ee1772, 1327eb8f-58de-4a74-8dd1-803b94ee1772, 2.6
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 2.04
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 3.99
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 5.61
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 5.99
ac90b60d-6a33-4ad9-befb-77960c878a4c, ac90b60d-6a33-4ad9-befb-77960c878a4c, 6.24
